,DAY_TYPE,TIME_PER_HOUR,ORIGIN_PT_CODE,DESTINATION_PT_CODE,TOTAL_TRIPS
9772,WEEKDAY,19,NS16,TE21,8
9773,WEEKDAY,19,TE21,DT29,2
9774,WEEKDAY,19,TE21,NE11,5
9775,WEEKDAY,19,NE11,TE21,1
9776,WEEKDAY,19,NS3,TE21,1
9777,WEEKDAY,19,TE21,NS3,47
9778,WEEKDAY,19,TE21,TE16,23
9779,WEEKDAY,19,TE16,TE21,19
9780,WEEKDAY,19,TE21,NS14,200
9781,WEEKDAY,19,NS14,TE21,10
9782,WEEKDAY,19,SW1,TE21,2
9783,WEEKDAY,19,TE21,NE1/CC29,5
9784,WEEKDAY,19,NE1/CC29,TE21,85
9785,WEEKDAY,19,TE21,TE1,1
9786,WEEKDAY,19,EW2/DT32,TE21,2
9787,WEEKDAY,19,TE21,EW2/DT32,17
9788,WEEKDAY,19,TE21,NE12/CC13,90
9789,WEEKDAY,19,NE12/CC13,TE21,11
9790,WEEKDAY,19,TE21,CC25,1
9791,WEEKDAY,19,CC25,TE21,3
9792,WEEKDAY,19,TE21,EW32,3
9793,WEEKDAY,19,TE21,EW5,99
9794,WEEKDAY,19,EW5,TE21,14
9795,WEEKDAY,19,TE21,DT30,1
9796,WEEKDAY,19,TE21,DT1,2
9797,WEEKDAY,19,DT1,TE21,2
9798,WEEKDAY,19,TE21,EW26,39
9799,WEEKDAY,19,EW26,TE21,2
9800,WEEKDAY,19,TE21,NS4,16
9801,WEEKDAY,19,NS4,TE21,3
9802,WEEKDAY,19,CE1/DT16,TE21,38
9803,WEEKDAY,19,TE21,CE1/DT16,225
9804,WEEKDAY,19,TE21,SE5,1
9805,WEEKDAY,20,TE18,TE21,70
9806,WEEKDAY,20,TE21,TE18,10
9807,WEEKDAY,20,NE4/DT19,TE21,20
9808,WEEKDAY,20,TE21,NE4/DT19,11
9809,WEEKDAY,20,EW16/NE3/TE17,TE21,7
9810,WEEKDAY,20,TE21,EW16/NE3/TE17,12
9811,WEEKDAY,20,TE21,NS23,121
9812,WEEKDAY,20,NS23,TE21,82
9813,WEEKDAY,20,TE21,NE7/DT12,23
9814,WEEKDAY,20,NE7/DT12,TE21,8
9815,WEEKDAY,20,TE3,TE21,1
9816,WEEKDAY,20,TE21,TE3,6
9817,WEEKDAY,20,TE21,NE8,21
9818,WEEKDAY,20,NE8,TE21,30
9819,WEEKDAY,20,TE22,TE21,47
9820,WEEKDAY,20,TE21,TE22,33
9821,WEEKDAY,20,TE21,TE15,18
9822,WEEKDAY,20,TE15,TE21,11
9823,WEEKDAY,20,TE19,TE21,5
9824,WEEKDAY,20,TE21,EW21/CC22,8
9825,WEEKDAY,20,EW21/CC22,TE21,1
9826,WEEKDAY,20,TE21,SW7,1
9827,WEEKDAY,20,NS5,TE21,1
9828,WEEKDAY,20,TE21,NS5,41
9829,WEEKDAY,20,TE21,EW14/NS26,38
9830,WEEKDAY,20,EW14/NS26,TE21,63
9831,WEEKDAY,20,TE21,NE16,13
9832,WEEKDAY,20,NS14,TE21,2
9833,WEEKDAY,20,TE21,NS14,105
9834,WEEKDAY,20,TE21,TE7,5
9835,WEEKDAY,20,NS9/TE2,TE21,4
9836,WEEKDAY,20,TE21,NS9/TE2,63
9837,WEEKDAY,20,TE13,TE21,6
9838,WEEKDAY,20,TE21,TE13,8
9839,WEEKDAY,20,TE21,TE1,1
9840,WEEKDAY,20,TE1,TE21,1
9841,WEEKDAY,20,TE21,EW22,10
9842,WEEKDAY,20,TE21,EW2/DT32,6
