,YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,ORIGIN_PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2388,2023-02,WEEKDAY,18,TRAIN,DT28,21739,14790
2390,2023-02,WEEKDAY,18,TRAIN,NS7,20394,24052
2392,2023-02,WEEKDAY,18,TRAIN,TE16,7092,5582
2393,2023-02,WEEKDAY,18,TRAIN,DT10/TE11,11028,8154
2394,2023-02,WEEKDAY,18,TRAIN,TE3,10491,13547
2395,2023-02,WEEKDAY,18,TRAIN,NS11,35059,77302
2397,2023-02,WEEKDAY,18,TRAIN,NE15,13060,36432
2399,2023-02,WEEKDAY,18,TRAIN,EW10,10238,18881
2400,2023-02,WEEKDAY,18,TRAIN,EW18,29859,23281
2401,2023-02,WEEKDAY,18,TRAIN,NE9,32310,27927
2402,2023-02,WEEKDAY,18,TRAIN,EW8/CC9,64875,61735
2403,2023-02,WEEKDAY,18,TRAIN,DT23,11307,4001
2404,2023-02,WEEKDAY,18,TRAIN,NS28,1634,708
2405,2023-02,WEEKDAY,18,TRAIN,CC16,16974,9296
2406,2023-02,WEEKDAY,18,TRAIN,NS2,33205,59384
2407,2023-02,WEEKDAY,18,TRAIN,DT29,6943,14511
2408,2023-02,WEEKDAY,18,TRAIN,EW2/DT32,60005,100683
2410,2023-02,WEEKDAY,18,TRAIN,NS13,45781,111462
2412,2023-02,WEEKDAY,18,TRAIN,NE14,27296,55505
2413,2023-02,WEEKDAY,18,TRAIN,CC17/TE9,10027,10092
2414,2023-02,WEEKDAY,18,TRAIN,EW20,21632,17442
2415,2023-02,WEEKDAY,18,TRAIN,NE7/DT12,28240,27376
2416,2023-02,WEEKDAY,18,TRAIN,TE4,5969,4754
2417,2023-02,WEEKDAY,18,TRAIN,TE6,9075,15301
2418,2023-02,WEEKDAY,18,TRAIN,CC28,4266,6473
2420,2023-02,WEEKDAY,18,TRAIN,NS23,37727,32353
2423,2023-02,WEEKDAY,18,TRAIN,NE8,24628,35398
2426,2023-02,WEEKDAY,18,TRAIN,CC2,11146,4056
2428,2023-02,WEEKDAY,18,TRAIN,DT22,7745,12116
2433,2023-02,WEEKDAY,18,TRAIN,TE12,4237,1519
2435,2023-02,WEEKDAY,18,TRAIN,CC21,7921,11590
2437,2023-02,WEEKDAY,18,TRAIN,EW27,61993,93526
2438,2023-02,WEEKDAY,18,TRAIN,DT34,7660,5058
2439,2023-02,WEEKDAY,18,TRAIN,TE1,12898,2844
2440,2023-02,WEEKDAY,18,TRAIN,CG1/DT35,34448,7262
2441,2023-02,WEEKDAY,18,TRAIN,TE19,15818,1497
2443,2023-02,WEEKDAY,18,TRAIN,EW17,29477,45292
2445,2023-02,WEEKDAY,18,TRAIN,CC23,38449,5247
2446,2023-02,WEEKDAY,18,TRAIN,CC6,10060,13541
2447,2023-02,WEEKDAY,18,TRAIN,EW3,18915,29733
2448,2023-02,WEEKDAY,18,TRAIN,DT2,4242,3104
2449,2023-02,WEEKDAY,18,TRAIN,EW25,6345,19388
2450,2023-02,WEEKDAY,18,TRAIN,CC19/DT9,8856,7104
2452,2023-02,WEEKDAY,18,TRAIN,DT3,5449,11153
2454,2023-02,WEEKDAY,18,TRAIN,NE4/DT19,65894,51075
2455,2023-02,WEEKDAY,18,TRAIN,DT30,5890,16793
2456,2023-02,WEEKDAY,18,TRAIN,EW29,43140,8551
2457,2023-02,WEEKDAY,18,TRAIN,CC5,9074,4551
2458,2023-02,WEEKDAY,18,TRAIN,DT5,14404,21269
2459,2023-02,WEEKDAY,18,TRAIN,TE15,6522,6000
2460,2023-02,WEEKDAY,18,TRAIN,EW5,34146,58533
2461,2023-02,WEEKDAY,18,TRAIN,NS21/DT11,74012,66334
2462,2023-02,WEEKDAY,18,TRAIN,EW31,11920,1520
2463,2023-02,WEEKDAY,18,TRAIN,CC20,7515,7412
2464,2023-02,WEEKDAY,18,TRAIN,NS24/NE6/CC1,41834,33935
2465,2023-02,WEEKDAY,18,TRAIN,NS19,47076,54673
2477,2023-02,WEEKDAY,18,TRAIN,CC8,14304,11327
2483,2023-02,WEEKDAY,18,TRAIN,NS18,18392,19890
2484,2023-02,WEEKDAY,18,TRAIN,CC3,11208,6740
2486,2023-02,WEEKDAY,18,TRAIN,TE14/NS22,71537,49022
2492,2023-02,WEEKDAY,18,TRAIN,DT8,12199,4899
2493,2023-02,WEEKDAY,18,TRAIN,NS5,27696,60494
2494,2023-02,WEEKDAY,18,TRAIN,NS12,13743,27337
2495,2023-02,WEEKDAY,18,TRAIN,NE5,21972,10591
2496,2023-02,WEEKDAY,18,TRAIN,NE17/PTC,35394,70447
2497,2023-02,WEEKDAY,18,TRAIN,CC4/DT15,31830,16125
2498,2023-02,WEEKDAY,18,TRAIN,NS20,63418,25431
2500,2023-02,WEEKDAY,18,TRAIN,TE22,1415,2836
2502,2023-02,WEEKDAY,18,TRAIN,CC27,22142,1811
2503,2023-02,WEEKDAY,18,TRAIN,NE10,23309,20331
2504,2023-02,WEEKDAY,18,TRAIN,DT7,8175,6738
2505,2023-02,WEEKDAY,18,TRAIN,TE13,3679,1882
2510,2023-02,WEEKDAY,18,TRAIN,EW15,81279,21150
2511,2023-02,WEEKDAY,18,TRAIN,EW21/CC22,53474,27459
2512,2023-02,WEEKDAY,18,TRAIN,DT6,12946,7521
2513,2023-02,WEEKDAY,18,TRAIN,TE7,7942,6288
2515,2023-02,WEEKDAY,18,TRAIN,CC25,13193,6963
2517,2023-02,WEEKDAY,18,TRAIN,NS25/EW13,54881,42461
2518,2023-02,WEEKDAY,18,TRAIN,TE5,2922,6127
2519,2023-02,WEEKDAY,18,TRAIN,EW32,10238,2748
2521,2023-02,WEEKDAY,18,TRAIN,CC7,10732,9535
2523,2023-02,WEEKDAY,18,TRAIN,EW4,24668,19855
2524,2023-02,WEEKDAY,18,TRAIN,NS9/TE2,52750,104296
2525,2023-02,WEEKDAY,18,TRAIN,DT24,6131,9344
2526,2023-02,WEEKDAY,18,TRAIN,TE8,9217,10595
2527,2023-02,WEEKDAY,18,TRAIN,CC11,52919,10992
2532,2023-02,WEEKDAY,18,TRAIN,NS17/CC15,55228,71614
2534,2023-02,WEEKDAY,18,TRAIN,CC10/DT26,35067,18103
2536,2023-02,WEEKDAY,18,TRAIN,EW28,33138,40324
2537,2023-02,WEEKDAY,18,TRAIN,EW19,20952,25508
2538,2023-02,WEEKDAY,18,TRAIN,NS15,45708,22305
2539,2023-02,WEEKDAY,18,TRAIN,EW6,9647,19988
2540,2023-02,WEEKDAY,18,TRAIN,DT21,11320,6734
2541,2023-02,WEEKDAY,18,TRAIN,CC12,9525,6600
2542,2023-02,WEEKDAY,18,TRAIN,NS10,40836,73355
2543,2023-02,WEEKDAY,18,TRAIN,EW11,25133,19981
2544,2023-02,WEEKDAY,18,TRAIN,CG2,18141,12269
2545,2023-02,WEEKDAY,18,TRAIN,EW1,23940,55282
2546,2023-02,WEEKDAY,18,TRAIN,EW12/DT14,65062,50708
2548,2023-02,WEEKDAY,18,TRAIN,NS16,47289,82000
2550,2023-02,WEEKDAY,18,TRAIN,EW30,11620,1691
2551,2023-02,WEEKDAY,18,TRAIN,EW7,15414,26324
2552,2023-02,WEEKDAY,18,TRAIN,DT25,7618,6063
2554,2023-02,WEEKDAY,19,TRAIN,NE12/CC13,40456,72909
2556,2023-02,WEEKDAY,19,TRAIN,EW33,3807,2811
2558,2023-02,WEEKDAY,19,TRAIN,EW26,15125,43282
2560,2023-02,WEEKDAY,19,TRAIN,EW23,39391,47629
2561,2023-02,WEEKDAY,19,TRAIN,TE19,6726,1038
2562,2023-02,WEEKDAY,19,TRAIN,TE16,3287,3878
2564,2023-02,WEEKDAY,19,TRAIN,TE1,5373,2892
2566,2023-02,WEEKDAY,19,TRAIN,TE13,2102,1311
2568,2023-02,WEEKDAY,19,TRAIN,EW28,16002,31423
2569,2023-02,WEEKDAY,19,TRAIN,CC19/DT9,5439,4708
2570,2023-02,WEEKDAY,19,TRAIN,CC23,19089,3530
2572,2023-02,WEEKDAY,19,TRAIN,EW8/CC9,41918,42060
2574,2023-02,WEEKDAY,19,TRAIN,NE11,5769,7552
2575,2023-02,WEEKDAY,19,TRAIN,EW20,11112,12253
2580,2023-02,WEEKDAY,19,TRAIN,CC10/DT26,13247,13979
2583,2023-02,WEEKDAY,19,TRAIN,CG1/DT35,19347,5845
2586,2023-02,WEEKDAY,19,TRAIN,DT23,4775,2720
2588,2023-02,WEEKDAY,19,TRAIN,NE1/CC29,47806,24447
2589,2023-02,WEEKDAY,19,TRAIN,EW9,13443,29108
2590,2023-02,WEEKDAY,19,TRAIN,NS5,13524,45565
2591,2023-02,WEEKDAY,19,TRAIN,DT21,7406,4130
2592,2023-02,WEEKDAY,19,TRAIN,NE7/DT12,20263,23580
2593,2023-02,WEEKDAY,19,TRAIN,DT3,2818,9426
2594,2023-02,WEEKDAY,19,TRAIN,EW24/NS1,79007,57629
2595,2023-02,WEEKDAY,19,TRAIN,DT8,6354,3154
2596,2023-02,WEEKDAY,19,TRAIN,CC17/TE9,3639,6039
2597,2023-02,WEEKDAY,19,TRAIN,TE8,6306,7893
2598,2023-02,WEEKDAY,19,TRAIN,NS10,21162,59502
2599,2023-02,WEEKDAY,19,TRAIN,EW7,8640,19760
2600,2023-02,WEEKDAY,19,TRAIN,CC5,4692,3177
2601,2023-02,WEEKDAY,19,TRAIN,NE14,16825,42540
2602,2023-02,WEEKDAY,19,TRAIN,CC2,5538,2339
2603,2023-02,WEEKDAY,19,TRAIN,TE18,5076,3250
2604,2023-02,WEEKDAY,19,TRAIN,NS13,29863,79783
2605,2023-02,WEEKDAY,19,TRAIN,EW18,12865,17149
2607,2023-02,WEEKDAY,19,TRAIN,EW5,21212,41455
2609,2023-02,WEEKDAY,19,TRAIN,NS8,13076,23947
2610,2023-02,WEEKDAY,19,TRAIN,NS21/DT11,42039,41703
2612,2023-02,WEEKDAY,19,TRAIN,EW1,13517,43878
2614,2023-02,WEEKDAY,19,TRAIN,TE6,3562,11648
2616,2023-02,WEEKDAY,19,TRAIN,EW25,4205,14188
2618,2023-02,WEEKDAY,19,TRAIN,DT5,9970,16043
2620,2023-02,WEEKDAY,19,TRAIN,TE14/NS22,52294,30098
2622,2023-02,WEEKDAY,19,TRAIN,NE10,13275,15249
2623,2023-02,WEEKDAY,19,TRAIN,TE5,1542,5165
2624,2023-02,WEEKDAY,19,TRAIN,DT25,2925,4421
2625,2023-02,WEEKDAY,19,TRAIN,EW22,9655,6862
2626,2023-02,WEEKDAY,19,TRAIN,CC20,3801,5507
2628,2023-02,WEEKDAY,19,TRAIN,NS9/TE2,33879,75648
2630,2023-02,WEEKDAY,19,TRAIN,DT2,1433,2278
2631,2023-02,WEEKDAY,19,TRAIN,CC24,21020,4231
2632,2023-02,WEEKDAY,19,TRAIN,DT28,8860,11824
2644,2023-02,WEEKDAY,19,TRAIN,CC4/DT15,18396,9323
2651,2023-02,WEEKDAY,19,TRAIN,NE9,19075,20648
2653,2023-02,WEEKDAY,19,TRAIN,EW21/CC22,27618,16955
2655,2023-02,WEEKDAY,19,TRAIN,EW31,6851,1997
2657,2023-02,WEEKDAY,19,TRAIN,EW29,21537,7936
2659,2023-02,WEEKDAY,19,TRAIN,DT17,22375,2823
2660,2023-02,WEEKDAY,19,TRAIN,EW12/DT14,44175,33248
2661,2023-02,WEEKDAY,19,TRAIN,DT10/TE11,5035,5534
2663,2023-02,WEEKDAY,19,TRAIN,EW19,11379,18480
2665,2023-02,WEEKDAY,19,TRAIN,NS23,25987,20925
2667,2023-02,WEEKDAY,19,TRAIN,NS2,18745,37691
2669,2023-02,WEEKDAY,19,TRAIN,NS24/NE6/CC1,31433,22048
2670,2023-02,WEEKDAY,19,TRAIN,CE1/DT16,23853,22368
2671,2023-02,WEEKDAY,19,TRAIN,CC3,7523,3689
2672,2023-02,WEEKDAY,19,TRAIN,NS14,16799,44211
2673,2023-02,WEEKDAY,19,TRAIN,DT6,5134,5121
2674,2023-02,WEEKDAY,19,TRAIN,NS27/CE2/TE20,6147,1841
2676,2023-02,WEEKDAY,19,TRAIN,NS7,12725,18910
2678,2023-02,WEEKDAY,19,TRAIN,NS11,20276,61476
2679,2023-02,WEEKDAY,19,TRAIN,DT20,4540,4228
2680,2023-02,WEEKDAY,19,TRAIN,TE12,2239,1337
2681,2023-02,WEEKDAY,19,TRAIN,EW6,5416,15708
2682,2023-02,WEEKDAY,19,TRAIN,DT29,3359,10616
2683,2023-02,WEEKDAY,19,TRAIN,NS4/BP1,24837,54277
2684,2023-02,WEEKDAY,19,TRAIN,NS3,10122,28984
2686,2023-02,WEEKDAY,19,TRAIN,DT18,17326,4088
2688,2023-02,WEEKDAY,19,TRAIN,CC6,6189,10881
2689,2023-02,WEEKDAY,19,TRAIN,DT30,2895,12271
2690,2023-02,WEEKDAY,19,TRAIN,CC26,8930,3137
2692,2023-02,WEEKDAY,19,TRAIN,NE5,12814,7744
2695,2023-02,WEEKDAY,19,TRAIN,NS28,1130,474
2697,2023-02,WEEKDAY,19,TRAIN,DT22,6131,9910
2698,2023-02,WEEKDAY,19,TRAIN,NS15,21482,15262
2699,2023-02,WEEKDAY,19,TRAIN,TE3,4360,10115
2700,2023-02,WEEKDAY,19,TRAIN,EW32,6264,2787
2705,2023-02,WEEKDAY,19,TRAIN,NS19,27278,37789
2707,2023-02,WEEKDAY,19,TRAIN,EW27,35234,66259
2709,2023-02,WEEKDAY,19,TRAIN,EW17,17226,29557
2710,2023-02,WEEKDAY,19,TRAIN,DT24,3610,6048
2711,2023-02,WEEKDAY,19,TRAIN,NE17/PTC,27573,54536
2712,2023-02,WEEKDAY,19,TRAIN,CG2,13855,10821
2713,2023-02,WEEKDAY,19,TRAIN,CC12,2752,5482
2714,2023-02,WEEKDAY,19,TRAIN,DT13,9403,6511
2715,2023-02,WEEKDAY,19,TRAIN,EW16/NE3/TE17,25754,13407
2717,2023-02,WEEKDAY,19,TRAIN,CC21,6511,8075
2719,2023-02,WEEKDAY,19,TRAIN,NE16/STC,29909,63116
2721,2023-02,WEEKDAY,19,TRAIN,EW15,38802,12399
2722,2023-02,WEEKDAY,19,TRAIN,TE15,3972,4170
2723,2023-02,WEEKDAY,19,TRAIN,EW3,10232,23181
2724,2023-02,WEEKDAY,19,TRAIN,DT34,3607,4878
2726,2023-02,WEEKDAY,20,TRAIN,CC7,2503,4663
2728,2023-02,WEEKDAY,20,TRAIN,NE4/DT19,45109,18448
2729,2023-02,WEEKDAY,20,TRAIN,NE8,18447,17692
2730,2023-02,WEEKDAY,20,TRAIN,DT5,6126,8603
2731,2023-02,WEEKDAY,20,TRAIN,DT27,4161,4420
2733,2023-02,WEEKDAY,20,TRAIN,NE15,4524,18805
2735,2023-02,WEEKDAY,20,TRAIN,NE13,9649,14199
2736,2023-02,WEEKDAY,20,TRAIN,TE12,1214,800
2737,2023-02,WEEKDAY,20,TRAIN,EW2/DT32,29795,37027
2738,2023-02,WEEKDAY,20,TRAIN,CC4/DT15,14535,3347
2739,2023-02,WEEKDAY,20,TRAIN,NE11,3124,5049
2740,2023-02,WEEKDAY,20,TRAIN,CC24,14770,2314
2742,2023-02,WEEKDAY,20,TRAIN,CC3,6701,1284
2745,2023-02,WEEKDAY,20,TRAIN,EW3,7183,13672
2753,2023-02,WEEKDAY,20,TRAIN,NS10,15913,36547
2754,2023-02,WEEKDAY,20,TRAIN,NE10,6818,10517
2756,2023-02,WEEKDAY,20,TRAIN,EW25,2772,9626
2758,2023-02,WEEKDAY,20,TRAIN,DT10/TE11,2275,3160
2759,2023-02,WEEKDAY,20,TRAIN,DT6,2533,2744
2761,2023-02,WEEKDAY,20,TRAIN,CC20,2228,3024
2763,2023-02,WEEKDAY,20,TRAIN,DT17,10461,1793
2764,2023-02,WEEKDAY,20,TRAIN,DT34,2147,3108
2765,2023-02,WEEKDAY,20,TRAIN,NS17/CC15,23449,27602
2767,2023-02,WEEKDAY,20,TRAIN,NE5,9653,5064
2769,2023-02,WEEKDAY,20,TRAIN,CG2,12352,7521
2771,2023-02,WEEKDAY,20,TRAIN,NE9,10424,14281
2772,2023-02,WEEKDAY,20,TRAIN,CC11,11752,4677
2773,2023-02,WEEKDAY,20,TRAIN,TE22,2118,1453
2775,2023-02,WEEKDAY,20,TRAIN,TE3,2022,6096
2777,2023-02,WEEKDAY,20,TRAIN,TE13,1375,660
2780,2023-02,WEEKDAY,20,TRAIN,EW24/NS1,69629,28203
2782,2023-02,WEEKDAY,20,TRAIN,DT24,2348,4037
2783,2023-02,WEEKDAY,20,TRAIN,NE1/CC29,39076,12615
2784,2023-02,WEEKDAY,20,TRAIN,EW11,8533,10595
2785,2023-02,WEEKDAY,20,TRAIN,CC27,4454,468
2790,2023-02,WEEKDAY,20,TRAIN,NS18,4354,11039
2793,2023-02,WEEKDAY,20,TRAIN,TE8,4719,3988
2796,2023-02,WEEKDAY,20,TRAIN,DT31,3074,7772
2798,2023-02,WEEKDAY,20,TRAIN,EW5,16094,24827
2799,2023-02,WEEKDAY,20,TRAIN,DT28,4117,7865
2801,2023-02,WEEKDAY,20,TRAIN,EW7,4823,13845
2804,2023-02,WEEKDAY,20,TRAIN,NS4/BP1,16876,34145
2806,2023-02,WEEKDAY,20,TRAIN,EW9,9441,16954
2807,2023-02,WEEKDAY,20,TRAIN,NS28,668,304
2809,2023-02,WEEKDAY,20,TRAIN,EW21/CC22,16224,8227
2815,2023-02,WEEKDAY,20,TRAIN,CC21,5439,4251
2816,2023-02,WEEKDAY,20,TRAIN,TE16,2035,2836
2818,2023-02,WEEKDAY,20,TRAIN,DT23,2092,1388
2820,2023-02,WEEKDAY,20,TRAIN,DT8,2722,1474
2822,2023-02,WEEKDAY,20,TRAIN,TE6,2109,8358
2824,2023-02,WEEKDAY,20,TRAIN,NS12,5982,12435
2827,2023-02,WEEKDAY,20,TRAIN,CG1/DT35,12796,2912
2829,2023-02,WEEKDAY,20,TRAIN,EW15,23619,4942
2830,2023-02,WEEKDAY,20,TRAIN,EW16/NE3/TE17,17493,7807
2831,2023-02,WEEKDAY,20,TRAIN,CC28,1176,3602
2832,2023-02,WEEKDAY,20,TRAIN,EW18,7248,10486
2833,2023-02,WEEKDAY,20,TRAIN,NE14,10496,27274
2834,2023-02,WEEKDAY,20,TRAIN,NS25/EW13,34549,8237
2835,2023-02,WEEKDAY,20,TRAIN,DT2,467,1346
2836,2023-02,WEEKDAY,20,TRAIN,TE5,728,3043
2837,2023-02,WEEKDAY,20,TRAIN,NS15,12181,9393
2838,2023-02,WEEKDAY,20,TRAIN,CC8,3279,5568
2839,2023-02,WEEKDAY,20,TRAIN,CC10/DT26,7254,9456
2840,2023-02,WEEKDAY,20,TRAIN,DT25,1614,3064
2841,2023-02,WEEKDAY,20,TRAIN,EW33,2619,2027
2842,2023-02,WEEKDAY,20,TRAIN,NE7/DT12,17664,13475
2843,2023-02,WEEKDAY,20,TRAIN,TE14/NS22,47275,13550
2845,2023-02,WEEKDAY,20,TRAIN,CC25,2748,3303
2847,2023-02,WEEKDAY,20,TRAIN,DT18,9013,2000
2849,2023-02,WEEKDAY,20,TRAIN,NS16,20758,38183
2850,2023-02,WEEKDAY,20,TRAIN,CC23,8978,1178
2851,2023-02,WEEKDAY,20,TRAIN,TE1,2777,1596
2852,2023-02,WEEKDAY,20,TRAIN,NS23,24244,9081
2853,2023-02,WEEKDAY,20,TRAIN,DT22,5649,6342
2854,2023-02,WEEKDAY,20,TRAIN,EW10,4400,9895
2855,2023-02,WEEKDAY,20,TRAIN,NE17/PTC,19916,30975
2856,2023-02,WEEKDAY,20,TRAIN,DT29,2156,7241
2857,2023-02,WEEKDAY,20,TRAIN,CC26,3534,1790
2858,2023-02,WEEKDAY,20,TRAIN,TE18,3994,1567
2859,2023-02,WEEKDAY,20,TRAIN,NS14,10568,28483
2860,2023-02,WEEKDAY,20,TRAIN,EW17,11776,18441
2861,2023-02,WEEKDAY,20,TRAIN,TE19,3145,670
2862,2023-02,WEEKDAY,20,TRAIN,EW1,7563,25946
2864,2023-02,WEEKDAY,20,TRAIN,EW26,11371,30134
2870,2023-02,WEEKDAY,20,TRAIN,EW29,15889,4175
2871,2023-02,WEEKDAY,20,TRAIN,NE16/STC,20116,36780
2873,2023-02,WEEKDAY,20,TRAIN,DT3,1627,5642
2875,2023-02,WEEKDAY,20,TRAIN,CC6,6726,2863
2877,2023-02,WEEKDAY,20,TRAIN,NS2,12015,25411
2879,2023-02,WEEKDAY,20,TRAIN,DT33,4255,17563
2880,2023-02,WEEKDAY,20,TRAIN,EW22,7825,4060
2881,2023-02,WEEKDAY,20,TRAIN,NS24/NE6/CC1,27894,10582
2882,2023-02,WEEKDAY,20,TRAIN,EW14/NS26,32134,5205
2883,2023-02,WEEKDAY,20,TRAIN,CC12,1624,3404
2884,2023-02,WEEKDAY,20,TRAIN,CC14,2974,4479
2885,2023-02,WEEKDAY,20,TRAIN,EW31,4734,934
2887,2023-02,WEEKDAY,20,TRAIN,EW12/DT14,38548,18060
2889,2023-02,WEEKDAY,20,TRAIN,EW6,3055,9630
2891,2023-02,WEEKDAY,20,TRAIN,TE15,3366,1836
2893,2023-02,WEEKDAY,20,TRAIN,NS8,8338,14973
2894,2023-02,WEEKDAY,20,TRAIN,TE4,1854,2073
2895,2023-02,WEEKDAY,20,TRAIN,EW4,6295,11483
2896,2023-02,WEEKDAY,21,TRAIN,NS13,24386,38027
2897,2023-02,WEEKDAY,21,TRAIN,EW25,2249,7634
2898,2023-02,WEEKDAY,21,TRAIN,CC24,11922,1600
2899,2023-02,WEEKDAY,21,TRAIN,CC27,2440,416
2900,2023-02,WEEKDAY,21,TRAIN,CG1/DT35,10013,1057
2901,2023-02,WEEKDAY,21,TRAIN,DT34,1393,2326
2902,2023-02,WEEKDAY,21,TRAIN,EW3,5856,11805
2903,2023-02,WEEKDAY,21,TRAIN,NS10,10370,32133
2904,2023-02,WEEKDAY,21,TRAIN,CC4/DT15,17948,1685
2905,2023-02,WEEKDAY,21,TRAIN,NS15,8683,8529
2906,2023-02,WEEKDAY,21,TRAIN,EW31,1520,732
2907,2023-02,WEEKDAY,21,TRAIN,CC5,2727,1541
2908,2023-02,WEEKDAY,21,TRAIN,NE13,8705,12793
2910,2023-02,WEEKDAY,21,TRAIN,EW11,7429,10554
2912,2023-02,WEEKDAY,21,TRAIN,DT8,2304,1426
2913,2023-02,WEEKDAY,21,TRAIN,NS14,10257,25206
2914,2023-02,WEEKDAY,21,TRAIN,EW29,6475,2642
2915,2023-02,WEEKDAY,21,TRAIN,EW2/DT32,25855,28021
2917,2023-02,WEEKDAY,21,TRAIN,NS4/BP1,13552,27046
2920,2023-02,WEEKDAY,21,TRAIN,NS11,10592,32971
2922,2023-02,WEEKDAY,21,TRAIN,CC3,7918,1072
2924,2023-02,WEEKDAY,21,TRAIN,DT3,1359,4475
2925,2023-02,WEEKDAY,21,TRAIN,CC28,1090,3208
2927,2023-02,WEEKDAY,21,TRAIN,EW30,1450,700
2929,2023-02,WEEKDAY,21,TRAIN,NE10,5213,9172
2930,2023-02,WEEKDAY,21,TRAIN,EW33,1333,1405
2935,2023-02,WEEKDAY,21,TRAIN,NS7,9025,14745
2937,2023-02,WEEKDAY,21,TRAIN,DT30,1438,6076
2939,2023-02,WEEKDAY,21,TRAIN,TE19,1934,500
2940,2023-02,WEEKDAY,21,TRAIN,NS23,27880,5612
2941,2023-02,WEEKDAY,21,TRAIN,DT27,2823,3561
2942,2023-02,WEEKDAY,21,TRAIN,CE1/DT16,31910,10125
2944,2023-02,WEEKDAY,21,TRAIN,NS8,7262,12052
2946,2023-02,WEEKDAY,21,TRAIN,CC14,2061,3931
2948,2023-02,WEEKDAY,21,TRAIN,NS2,10140,20034
2953,2023-02,WEEKDAY,21,TRAIN,CC10/DT26,5040,8892
2955,2023-02,WEEKDAY,21,TRAIN,CC6,8732,1698
2957,2023-02,WEEKDAY,21,TRAIN,TE14/NS22,56280,7864
2958,2023-02,WEEKDAY,21,TRAIN,NS12,4570,11076
2959,2023-02,WEEKDAY,21,TRAIN,DT6,2640,2549
2960,2023-02,WEEKDAY,21,TRAIN,NE4/DT19,36039,12843
2962,2023-02,WEEKDAY,21,TRAIN,EW22,5695,3521
2965,2023-02,WEEKDAY,21,TRAIN,DT5,5002,7647
2971,2023-02,WEEKDAY,21,TRAIN,EW4,3781,10733
2972,2023-02,WEEKDAY,21,TRAIN,EW32,1457,1110
2973,2023-02,WEEKDAY,21,TRAIN,DT24,1706,4157
2974,2023-02,WEEKDAY,21,TRAIN,NE11,2282,4730
2976,2023-02,WEEKDAY,21,TRAIN,NE9,7317,12607
2978,2023-02,WEEKDAY,21,TRAIN,CC11,7185,3508
2980,2023-02,WEEKDAY,21,TRAIN,EW1,6517,22908
2987,2023-02,WEEKDAY,21,TRAIN,EW27,18929,31360
2988,2023-02,WEEKDAY,21,TRAIN,CC21,4941,3537
2989,2023-02,WEEKDAY,21,TRAIN,DT22,5415,4641
2994,2023-02,WEEKDAY,21,TRAIN,TE4,1364,1739
2996,2023-02,WEEKDAY,21,TRAIN,CC16,2703,3206
2997,2023-02,WEEKDAY,21,TRAIN,NS24/NE6/CC1,30706,6748
2998,2023-02,WEEKDAY,21,TRAIN,EW15,19939,3769
2999,2023-02,WEEKDAY,21,TRAIN,DT31,2615,6171
3000,2023-02,WEEKDAY,21,TRAIN,NE16/STC,16389,28898
3001,2023-02,WEEKDAY,21,TRAIN,TE7,1000,2628
3002,2023-02,WEEKDAY,21,TRAIN,CC26,1730,1563
3003,2023-02,WEEKDAY,21,TRAIN,NS5,7725,21826
3005,2023-02,WEEKDAY,21,TRAIN,DT25,1449,2467
3007,2023-02,WEEKDAY,21,TRAIN,CC7,2045,4153
3008,2023-02,WEEKDAY,21,TRAIN,CG2,13693,5947
3009,2023-02,WEEKDAY,21,TRAIN,NS21/DT11,25905,26177
3011,2023-02,WEEKDAY,21,TRAIN,NS25/EW13,41011,4650
3013,2023-02,WEEKDAY,21,TRAIN,NE5,10104,3939
3014,2023-02,WEEKDAY,21,TRAIN,CC2,3186,860
3016,2023-02,WEEKDAY,21,TRAIN,TE13,1155,588
3018,2023-02,WEEKDAY,21,TRAIN,TE3,3809,5129
3020,2023-02,WEEKDAY,21,TRAIN,NE14,8352,23949
3022,2023-02,WEEKDAY,21,TRAIN,TE5,581,2659
3023,2023-02,WEEKDAY,21,TRAIN,CC19/DT9,2962,2058
3024,2023-02,WEEKDAY,21,TRAIN,NS16,18476,34334
3025,2023-02,WEEKDAY,21,TRAIN,CC12,1228,2969
3026,2023-02,WEEKDAY,21,TRAIN,EW26,6558,24947
3027,2023-02,WEEKDAY,21,TRAIN,DT18,7328,1383
3028,2023-02,WEEKDAY,21,TRAIN,TE22,2206,516
3029,2023-02,WEEKDAY,21,TRAIN,NE7/DT12,15819,8326
3030,2023-02,WEEKDAY,21,TRAIN,EW8/CC9,32906,14880
3031,2023-02,WEEKDAY,21,TRAIN,DT2,432,1037
3032,2023-02,WEEKDAY,21,TRAIN,CC17/TE9,1258,3061
3033,2023-02,WEEKDAY,21,TRAIN,NS3,5461,16046
3035,2023-02,WEEKDAY,21,TRAIN,DT10/TE11,1955,2941
3038,2023-02,WEEKDAY,21,TRAIN,DT28,2316,6882
3040,2023-02,WEEKDAY,21,TRAIN,TE6,1787,7480
3041,2023-02,WEEKDAY,21,TRAIN,TE18,3832,1074
3042,2023-02,WEEKDAY,21,TRAIN,EW18,5579,9283
3043,2023-02,WEEKDAY,21,TRAIN,EW24/NS1,61325,16390
3044,2023-02,WEEKDAY,21,TRAIN,DT33,3216,14349
3045,2023-02,WEEKDAY,21,TRAIN,CC25,1716,3360
