YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,TE7,1381,1221
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,NS17/CC15,12547,13837
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,CC5,1696,1432
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,NS4/BP1,10983,13690
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,SW7,800,753
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,EW19,4867,4700
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,CC14,1782,1969
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,EW21/CC22,6346,4843
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,CC19/DT9,2774,2649
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,TE8,2685,2500
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,CC25,1938,1230
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,NS25/EW13,26165,15870
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,NS27/CE2/TE20,933,1102
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,CC20,1561,1651
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,BP12,724,562
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,EW8/CC9,25290,18806
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,NS3,5597,6466
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,EW6,3174,4161
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,DT2,497,563
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,EW32,2218,973
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,EW22,1434,1676
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,DT27,2306,1898
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,EW24/NS1,27908,26589
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,NS14,7649,10378
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,BP3,1030,1522
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,DT28,3094,3325
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,BP12,537,641
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,NS7,8436,6223
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,NE16/STC,12381,17137
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,TE16,1561,1647
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,DT10/TE11,1760,1648
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,TE3,2283,1978
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,NS11,10016,14395
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,SW3,582,802
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,NE15,4484,6414
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,NE11,2177,2298
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,EW10,4564,5037
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,EW18,4223,4631
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,NE9,5674,6303
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,EW8/CC9,22997,16743
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,DT23,961,820
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,NS28,1487,408
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,CC16,1952,1708
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,NS2,7688,10076
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,DT29,1661,2109
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,EW2/DT32,16987,19742
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,PW7,854,925
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,NS13,13450,19707
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,EW14/NS26,4435,5019
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,NE14,7847,10305
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,CC17/TE9,1329,1374
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,EW20,3505,3724
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,NE7/DT12,13601,13097
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,TE4,1149,1507
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,TE6,1962,2938
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,CC28,1076,1220
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,BP9,508,690
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,NS23,11485,9035
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,EW16/NE3/TE17,5469,5018
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,SW6,847,1189
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,NE8,12107,15853
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,CC24,2516,1607
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,SW1,650,717
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,CC2,1720,770
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,CE1/DT16,13168,10903
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,DT22,3598,4860
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,BP11,766,1114
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,PE6,1947,2231
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,TE18,1931,1989
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,PE5,1237,1811
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,TE12,685,435
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,PW5,767,1653
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,CC21,2420,2409
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,NS3,5148,6646
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,EW27,13683,19053
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,DT34,1307,1089
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,TE1,819,1006
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,CG1/DT35,5658,4448
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,TE19,535,463
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,SW4,672,748
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,EW17,6904,8032
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,NS4/BP1,10204,14068
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,CC23,1164,874
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,CC6,4237,3948
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,EW3,4473,6427
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,DT2,887,634
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,EW25,2465,3934
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,CC19/DT9,2669,2059
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,PE2,1348,1893
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,DT3,1998,2473
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,EW33,1275,1332
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,NE4/DT19,20068,18857
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,DT30,1869,2419
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,EW29,4911,4111
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,CC5,1719,1339
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,DT5,4672,4944
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,TE15,1698,1658
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,EW5,9372,12688
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,NS21/DT11,16681,17443
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,EW31,1327,810
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,CC20,1473,1637
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,NS24/NE6/CC1,13914,9995
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,NS19,10670,11917
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,SW5,2250,3120
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,SE1,1075,1366
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,PW6,347,450
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,SE3,830,1173
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,SW7,694,930
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,CC26,868,1617
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,SE5,633,970
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,BP8,557,545
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,NE13,6833,7168
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,EW23,13396,15228
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,BP4,466,555
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,CC8,2488,2531
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,NS8,5041,5800
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,BP7,190,400
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,SW2,1461,1380
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,DT18,1301,1477
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,DT17,1255,1191
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,NS18,3289,4340
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,CC3,3290,2519
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,BP13,357,261
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,TE14/NS22,28748,16417
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,PW1,858,807
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,PE4,516,622
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,PE1,917,1225
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,NS27/CE2/TE20,815,1084
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,CC14,1905,2154
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,DT8,855,1297
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,NS5,6966,10205
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,NS12,3755,5280
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,NE5,2691,3677
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,NE17/PTC,13581,15950
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,CC4/DT15,5733,5729
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,NS20,8548,6564
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,PW3,347,315
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,TE22,1027,1966
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,NE1/CC29,20483,12969
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,CC27,582,402
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,NE10,4325,4632
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,DT7,2038,2476
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,TE13,730,674
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,PW4,1719,2319
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,PE3,1612,2182
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,DT31,2057,2688
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,DT33,3775,4840
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,EW15,4313,4501
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,EW21/CC22,5343,4954
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,DT6,1929,1592
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,TE7,1272,1447
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,SE2,1417,1753
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,CC25,1650,1672
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,NE12/CC13,17915,22549
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,NS25/EW13,24593,12948
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,TE5,836,1217
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,EW32,1624,1484
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,PE7,1263,1389
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,CC7,1885,2240
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,EW26,7700,10818
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,EW4,4086,5083
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,NS9/TE2,15114,19477
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,DT24,1209,1590
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,TE8,3186,2806
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,CC11,3925,2810
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,SE4,884,1211
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,BP2,737,912
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,DT20,1642,1591
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,BP6/DT1,9834,14405
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,NS17/CC15,12194,13280
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,BP10,764,1421
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,CC10/DT26,4324,4098
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,DT13,3569,2394
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,EW28,7463,7597
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,EW19,4090,4754
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,NS15,3480,4602
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,EW6,3010,4352
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,DT21,2546,1429
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,CC12,1262,1369
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,NS10,9326,13012
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,EW11,5678,5695
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,CG2,6724,5616
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,EW1,6780,10617
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,EW12/DT14,21045,15844
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,BP5,613,621
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,NS16,11272,16397
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,EW9,7134,9368
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,EW30,1029,691
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,EW7,4151,5396
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,DT25,1158,1134
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,SW8,608,700
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,NE12/CC13,15059,18366
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,NE8,12589,12388
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,EW33,1115,1131
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,PW6,207,450
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,EW26,5528,9806
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,NS17/CC15,9499,11054
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,EW23,10668,12848
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,TE19,515,347
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,TE16,1205,1242
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,BP3,685,1331
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,TE1,655,1033
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,PW5,563,1799
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,TE13,598,471
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,NE15,3105,6385
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,EW28,5266,7718
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,CC19/DT9,2396,1454
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,CC23,1087,1000
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,PE6,1540,2137
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,EW8/CC9,18291,12952
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,NE4/DT19,20197,13041
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,NE11,1447,2202
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,EW20,2572,3062
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,SE1,766,1410
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,SE2,870,1834
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,EW4,2934,4798
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,PW7,667,908
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,CC10/DT26,3355,3723
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,DT7,1911,1827
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,BP5,482,507
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,CG1/DT35,5370,3590
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,CC14,1217,1769
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,BP9,395,643
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,DT23,750,558
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,DT33,2625,4734
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,NE1/CC29,19053,9280
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,EW9,5946,8743
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,NS5,4907,9502
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,DT21,2119,1079
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,NE7/DT12,12725,10630
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,DT3,1208,2170
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,EW24/NS1,25558,18733
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,DT8,528,975
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,CC17/TE9,864,1163
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,TE8,2221,2099
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,NS10,6314,12015
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,EW7,3263,4997
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,CC5,1728,1061
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,NE14,5740,9456
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,CC2,1304,640
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,TE18,1880,1209
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,NS13,10908,17075
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,EW18,3118,4049
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,BP13,166,201
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,EW5,7690,10711
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,CC7,1396,1998
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,NS8,4357,4833
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,NS21/DT11,13426,14128
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,PE3,1201,2129
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,EW1,4994,9587
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,EW2/DT32,13751,16289
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,TE6,1470,2641
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,BP2,447,891
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,EW25,2088,3310
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,DT31,1501,2533
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,DT5,3332,4116
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,BP8,475,434
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,TE14/NS22,23849,11310
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,TE7,755,1274
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,NE10,3593,4290
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,TE5,562,1115
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,DT25,742,1004
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,EW22,1016,1718
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,CC20,1164,1353
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,BP4,361,597
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,NS9/TE2,12626,16825
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,NS20,8312,5148
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,DT2,283,575
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,CC24,2377,1277
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,DT28,2149,3222
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,BP12,359,551
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,SW7,442,823
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,CC27,550,302
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,PE5,756,1776
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,SW8,467,698
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,TE22,1022,1706
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,PW4,1852,2020
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,PE2,991,1945
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,NS16,9456,13834
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,CC16,1318,1414
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,PW3,203,288
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,CC4/DT15,5815,3911
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,EW11,4874,4544
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,PW1,665,519
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,BP6/DT1,7683,12709
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,PE1,629,1264
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,EW30,1025,618
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,SW6,495,1098
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,NE9,5036,5691
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,PE4,396,723
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,EW21/CC22,4407,4140
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,TE4,943,1169
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,EW31,1162,901
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,BP11,566,1068
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,EW29,3939,4201
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,NS12,3110,5265
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,DT17,1204,877
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,EW12/DT14,18100,11677
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,DT10/TE11,1347,1482
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,SE3,575,1210
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,EW19,3447,4258
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,NE13,4892,5871
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,NS23,10603,6571
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,PE7,816,1348
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,NS2,6189,8592
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,CC25,1953,1532
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,NS24/NE6/CC1,12148,7469
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,CE1/DT16,11845,10945
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,CC3,3470,1545
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,NS14,5320,9144
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,DT6,1005,1367
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,NS27/CE2/TE20,713,943
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,SE5,471,938
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,NS7,6365,5735
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,NS25/EW13,19138,7800
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,NS11,7390,13480
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,DT20,1677,1280
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,TE12,631,406
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,EW6,2001,3744
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,DT29,1172,2079
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,NS4/BP1,7814,12552
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,NS3,3661,5876
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,BP10,515,1207
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,DT18,1185,1214
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,EW10,3698,4149
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,CC6,3444,3394
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,DT30,1261,2376
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,CC26,1844,1107
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,SW4,389,658
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,NE5,3055,3253
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,NS18,2417,3869
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,SW3,488,741
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,NS28,915,286
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,CC28,859,1245
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,DT22,4034,3825
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,NS15,2969,3428
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,TE3,1157,1849
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,EW32,1137,1632
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,SE4,633,1166
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,SW2,1060,1168
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,EW14/NS26,4009,3901
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,CC11,3423,2846
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,NS19,8430,10275
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,SW1,667,586
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,EW27,10732,16745
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,DT27,1543,1845
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,EW17,5252,6603
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,DT24,1069,1376
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,NE17/PTC,11611,13649
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,CG2,6895,4649
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,CC12,760,1329
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,DT13,3034,1840
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,EW16/NE3/TE17,5175,4130
